name,region,hemisphere,tissue,Y
5185,9,left,gray,LG
5186,9,left,gray,LG
5187,11,left,white,LW
5188,11,left,white,LW
5189,11,left,gray,LG
5190,11,left,gray,LG
5191,11,left,gray,LG
5195,46,right,gray,RG
5196,46,right,gray,RG
5197,46,right,gray,RG
5198,46,right,white,RW
5199,46,right,white,RW
5200,46,right,gray,RG
5201,44,right,gray,RG
5202,44,right,white,RW
5203,44,right,white,RW
5204,44,right,gray,RG
5205,44,right,gray,RG
5206,43,right,gray,RG
5207,43,right,gray,RG
5208,43,right,gray,RG
5210,43,right,gray,RG
5216,8,left,gray,LG
5217,8,left,gray,LG
5218,8,left,gray,LG
5219,8,left,gray,LG
5220,8,left,gray,LG
5221,8,left,gray,LG
5222,8,left,gray,LG
5223,8,left,gray,LG
5224,9,left,gray,LG
5225,9,left,gray,LG
5226,9,left,gray,LG
5227,11,left,white,LW
5228,11,left,white,LW
5229,11,left,gray,LG
5230,11,left,gray,LG
5231,11,left,gray,LG
5232,11,left,gray,LG
5233,11,left,gray,LG
5235,46,right,gray,RG
5238,46,right,gray,RG
5239,46,right,white,RW
5240,46,right,gray,RG
5241,44,right,white,RW
5242,44,right,white,RW
5243,44,right,white,RW
5246,43,right,gray,RG
5247,43,right,gray,RG
5248,43,right,gray,RG
5250,43,right,gray,RG
5259,8,left,gray,LG
5260,8,left,gray,LG
5261,8,left,gray,LG
5262,8,left,gray,LG
5263,8,left,gray,LG
5264,9,left,gray,LG
5265,9,left,gray,LG
5266,9,left,white,LW
5267,9,left,white,LW
5268,11,left,white,LW
5269,11,left,white,LW
5270,11,left,gray,LG
5271,11,left,gray,LG
5272,11,left,gray,LG
5273,11,left,gray,LG
5274,11,left,gray,LG
5278,46,right,gray,RG
5279,46,right,white,RW
5280,46,right,white,RW
5281,44,right,gray,RG
5282,44,right,gray,RG
5283,44,right,gray,RG
5287,43,right,gray,RG
5288,43,right,gray,RG
5290,43,right,gray,RG
5296,8,left,gray,LG
5298,8,left,gray,LG
5299,8,left,gray,LG
5300,9,left,gray,LG
5301,9,left,gray,LG
5302,9,left,white,LW
5303,9,left,gray,LG
5304,9,left,gray,LG
5305,11,left,gray,LG
5307,11,left,white,LW
5308,11,left,gray,LG
5309,11,left,gray,LG
5311,11,left,gray,LG
5312,46,right,gray,RG
5313,46,right,gray,RG
5314,46,right,gray,RG
5315,46,right,gray,RG
5316,46,right,white,RW
5317,46,right,gray,RG
5318,44,right,gray,RG
5319,44,right,gray,RG
5320,44,right,white,RW
5332,8,left,gray,LG
5334,8,left,gray,LG
5335,9,left,gray,LG
5336,9,left,white,LW
5337,9,left,gray,LG
5338,9,left,gray,LG
5339,9,left,gray,LG
5342,11,left,gray,LG
5343,11,left,gray,LG
5344,11,left,gray,LG
5345,11,left,gray,LG
5346,11,left,gray,LG
5350,46,right,gray,RG
5351,46,right,gray,RG
5352,46,right,gray,RG
5354,44,right,gray,RG
5355,44,right,white,RW
5362,8,left,white,LW
5363,8,left,white,LW
5367,9,left,gray,LG
5368,9,left,gray,LG
5369,9,left,gray,LG
5370,11,left,gray,LG
5371,11,left,gray,LG
5372,11,left,gray,LG
5373,11,left,gray,LG
5374,11,left,gray,LG
5375,11,left,white,LW
5376,11,left,gray,LG
5379,43,right,white,RW
5380,43,right,white,RW
5381,53,right,white,RW
5384,8,left,white,LW
5385,8,left,white,LW
5392,53,right,white,RW
5393,53,right,white,RW
5398,8,left,white,LW
5399,18,left,white,LW
5402,8,left,gray,LG
5405,53,right,white,RW
5406,53,right,white,RW
5413,18,left,white,LW
5414,18,left,white,LW
5419,53,right,white,RW
5420,53,right,white,RW
5428,8,left,white,LW
5429,18,left,white,LW
5430,18,left,white,LW
5436,44,right,gray,RG
5437,53,right,gray,RG
5438,53,right,gray,RG
5439,53,right,white,RW
5440,53,right,white,RW
5448,18,left,white,LW
5449,18,left,white,LW
5450,18,left,white,LW
5451,18,left,gray,LG
5452,18,left,gray,LG
5453,9,left,gray,LG
5454,9,left,gray,LG
5460,44,right,gray,RG
5461,44,right,gray,RG
5462,44,right,gray,RG
5463,44,right,white,RW
5464,53,right,white,RW
5465,53,right,white,RW
5466,53,right,white,RW
5475,18,left,white,LW
5476,18,left,white,LW
5477,18,left,white,LW
5478,9,left,white,LW
5479,9,left,gray,LG
5480,9,left,gray,LG
5481,9,left,gray,LG
5489,44,right,gray,RG
5490,44,right,gray,RG
5491,44,right,gray,RG
5492,44,right,gray,RG
5493,44,right,white,RW
5494,44,right,white,RW
5495,53,right,white,RW
5506,18,left,white,LW
5507,18,left,white,LW
5508,9,left,white,LW
5509,9,left,gray,LG
5510,9,left,gray,LG
5511,9,left,gray,LG
5515,9,left,gray,LG
5521,46,right,gray,RG
5522,44,right,gray,RG
5523,44,right,gray,RG
5524,44,right,gray,RG
5525,44,right,gray,RG
5526,44,right,white,RW
5527,44,right,white,RW
5528,44,right,white,RW
5529,44,right,white,RW
5541,9,left,white,LW
5542,9,left,white,LW
5543,9,left,white,LW
5544,9,left,gray,LG
5545,9,left,gray,LG
5547,9,left,gray,LG
5549,9,left,gray,LG
5553,46,right,gray,RG
5555,46,right,gray,RG
5556,44,right,gray,RG
5557,44,right,gray,RG
5558,44,right,gray,RG
5559,44,right,gray,RG
5560,44,right,gray,RG
5561,44,right,white,RW
5562,44,right,white,RW
5563,44,right,white,RW
5564,44,right,white,RW
5576,9,left,white,LW
5577,9,left,white,LW
5578,9,left,white,LW
5579,9,left,gray,LG
5580,9,left,gray,LG
5581,9,left,gray,LG
5582,9,left,gray,LG
5583,9,left,gray,LG
5584,9,left,gray,LG
5586,11,left,gray,LG
5587,11,left,gray,LG
5591,44,right,gray,RG
5593,44,right,gray,RG
5594,44,right,gray,RG
5595,44,right,gray,RG
5596,44,right,gray,RG
5597,44,right,white,RW
5598,44,right,white,RW
5599,44,right,white,RW
5600,44,right,white,RW
5601,44,right,white,RW
5613,9,left,white,LW
5614,9,left,white,LW
5615,9,left,white,LW
5616,9,left,gray,LG
5617,9,left,gray,LG
5618,9,left,gray,LG
5619,9,left,gray,LG
5620,9,left,gray,LG
5621,9,left,gray,LG
5622,11,left,gray,LG
5623,11,left,gray,LG
5624,11,left,gray,LG
5627,46,right,gray,RG
5631,44,right,gray,RG
5632,44,right,gray,RG
5633,44,right,gray,RG
5634,44,right,gray,RG
5635,44,right,white,RW
5636,44,right,white,RW
5637,44,right,white,RW
5638,44,right,white,RW
5651,9,left,white,LW
5652,9,left,white,LW
5653,9,left,white,LW
5654,9,left,gray,LG
5655,9,left,gray,LG
5656,9,left,gray,LG
5657,9,left,gray,LG
5658,9,left,gray,LG
5659,9,left,gray,LG
5660,11,left,gray,LG
5661,11,left,gray,LG
5662,11,left,gray,LG
5665,46,right,gray,RG
5669,44,right,white,RW
5670,44,right,white,RW
5671,44,right,gray,RG
5672,44,right,gray,RG
5673,44,right,white,RW
5674,44,right,white,RW
5675,44,right,white,RW
5690,9,left,white,LW
5691,9,left,white,LW
5692,9,left,gray,LG
5693,9,left,gray,LG
5694,9,left,gray,LG
5695,9,left,gray,LG
5696,9,left,gray,LG
5697,9,left,gray,LG
5698,11,left,gray,LG
5699,11,left,gray,LG
5700,11,left,gray,LG
5702,46,right,gray,RG
5703,46,right,gray,RG
5707,44,right,white,RW
5708,44,right,white,RW
5709,44,right,white,RW
5710,44,right,white,RW
5711,44,right,white,RW
5712,44,right,white,RW
5713,44,right,white,RW
5728,9,left,white,LW
5729,9,left,white,LW
5730,9,left,gray,LG
5731,9,left,gray,LG
5732,9,left,gray,LG
5733,9,left,gray,LG
5734,9,left,white,LW
5735,9,left,white,LW
5736,11,left,gray,LG
5737,11,left,gray,LG
5738,11,left,gray,LG
5740,46,right,gray,RG
5741,46,right,gray,RG
5745,44,right,white,RW
5746,44,right,white,RW
5747,44,right,white,RW
5748,44,right,white,RW
5749,44,right,white,RW
5750,44,right,white,RW
5751,44,right,white,RW
5767,9,left,white,LW
5768,9,left,white,LW
5769,9,left,white,LW
5770,9,left,white,LW
5771,9,left,white,LW
5772,9,left,white,LW
5773,9,left,gray,LG
5774,9,left,gray,LG
5775,11,left,gray,LG
5776,11,left,gray,LG
5779,46,right,gray,RG
5780,44,right,gray,RG
5784,44,right,white,RW
5785,44,right,white,RW
5786,44,right,white,RW
5787,44,right,white,RW
5788,44,right,white,RW
5805,9,left,white,LW
5806,9,left,white,LW
5807,9,left,white,LW
5808,9,left,white,LW
5809,9,left,gray,LG
5810,9,left,gray,LG
5812,9,left,gray,LG
5813,11,left,gray,LG
5814,11,left,gray,LG
5817,44,right,gray,RG
5821,44,right,gray,RG
5822,44,right,gray,RG
5823,44,right,gray,RG
5824,44,right,gray,RG
5825,44,right,gray,RG
5842,9,left,gray,LG
5843,9,left,gray,LG
5844,9,left,gray,LG
5845,9,left,gray,LG
5846,9,left,gray,LG
5847,9,left,gray,LG
5848,9,left,gray,LG
5849,9,left,gray,LG
5850,9,left,gray,LG
5854,44,right,gray,RG
5855,44,right,gray,RG
5856,44,right,gray,RG
5857,44,right,gray,RG
5859,44,right,gray,RG
5860,44,right,gray,RG
5861,44,right,gray,RG
5879,9,left,gray,LG
5880,9,left,gray,LG
5881,9,left,gray,LG
5882,9,left,gray,LG
5883,9,left,gray,LG
5884,9,left,gray,LG
5885,9,left,gray,LG
5886,9,left,gray,LG
5890,44,right,gray,RG
5891,44,right,gray,RG
5893,44,right,gray,RG
5894,44,right,gray,RG
5895,44,right,gray,RG
5896,44,right,gray,RG
5914,9,left,gray,LG
5915,9,left,gray,LG
5916,9,left,gray,LG
5921,9,left,gray,LG
5926,44,right,gray,RG
5927,44,right,gray,RG
5928,44,right,gray,RG
5929,44,right,gray,RG
5930,44,right,gray,RG
5931,44,right,gray,RG
5944,15,left,gray,LG
5945,15,left,gray,LG
5946,15,left,gray,LG
5948,9,left,gray,LG
5949,9,left,gray,LG
5950,9,left,gray,LG
5951,9,left,gray,LG
5952,9,left,gray,LG
5961,44,right,gray,RG
5962,44,right,gray,RG
5963,44,right,gray,RG
5977,15,left,gray,LG
5978,15,left,gray,LG
5979,9,left,gray,LG
5980,9,left,white,LW
5981,9,left,gray,LG
5982,9,left,gray,LG
5983,13,left,gray,LG
5994,44,right,gray,RG
5995,44,right,gray,RG
6009,15,left,gray,LG
6010,9,left,gray,LG
6011,9,left,gray,LG
6012,9,left,gray,LG
6013,13,left,gray,LG
6039,9,left,gray,LG
6040,13,left,gray,LG
6041,13,left,gray,LG
6084,70,right,gray,RG
6085,70,right,gray,RG
6088,67,right,gray,RG
6089,67,right,gray,RG
6090,70,right,gray,RG
6091,70,right,gray,RG
6092,70,right,gray,RG
6099,35,left,gray,LG
6100,35,left,gray,LG
6101,35,left,gray,LG
6103,52,right,gray,RG
6104,67,right,gray,RG
6105,67,right,gray,RG
6106,70,right,gray,RG
6107,70,right,gray,RG
6108,70,right,gray,RG
6116,35,left,gray,LG
6117,35,left,gray,LG
6118,35,left,white,LW
6119,35,left,gray,LG
6121,35,left,gray,LG
6123,52,right,gray,RG
6124,52,right,white,RW
6125,67,right,gray,RG
6126,67,right,gray,RG
6127,70,right,gray,RG
6128,70,right,gray,RG
6129,70,right,gray,RG
6130,70,right,gray,RG
6132,70,right,gray,RG
6133,70,right,gray,RG
6136,35,left,gray,LG
6137,35,left,gray,LG
6138,35,left,gray,LG
6139,35,left,gray,LG
6140,35,left,white,LW
6141,35,left,gray,LG
6142,35,left,gray,LG
6143,35,left,gray,LG
6144,17,left,gray,LG
6146,52,right,gray,RG
6147,52,right,white,RW
6148,52,right,white,RW
6149,67,right,gray,RG
6150,67,right,gray,RG
6151,70,right,gray,RG
6152,70,right,gray,RG
6153,70,right,gray,RG
6154,70,right,gray,RG
6156,70,right,gray,RG
6157,70,right,gray,RG
6160,35,left,gray,LG
6161,35,left,gray,LG
6162,35,left,gray,LG
6163,35,left,gray,LG
6164,35,left,white,LW
6165,35,left,gray,LG
6166,35,left,gray,LG
6167,35,left,gray,LG
6168,17,left,gray,LG
6169,17,left,gray,LG
6171,52,right,gray,RG
6172,52,right,gray,RG
6173,52,right,white,RW
6174,52,right,gray,RG
6175,52,right,white,RW
6176,52,right,white,RW
6177,46,right,gray,RG
6178,46,right,gray,RG
6179,70,right,white,RW
6180,70,right,white,RW
6181,70,right,gray,RG
6182,70,right,gray,RG
6184,70,right,gray,RG
6187,35,left,gray,LG
6188,35,left,gray,LG
6189,35,left,gray,LG
6190,35,left,gray,LG
6191,35,left,white,LW
6192,35,left,gray,LG
6193,35,left,gray,LG
6194,17,left,gray,LG
6196,17,left,gray,LG
6199,52,right,gray,RG
6200,52,right,gray,RG
6201,52,right,white,RW
6203,52,right,gray,RG
6204,46,right,white,RW
6205,46,right,white,RW
6206,46,right,white,RW
6207,46,right,white,RW
6208,70,right,white,RW
6209,70,right,gray,RG
6210,70,right,gray,RG
6214,70,right,white,RW
6219,35,left,gray,LG
6220,35,left,gray,LG
6221,35,left,gray,LG
6222,35,left,white,LW
6223,35,left,white,LW
6224,35,left,white,LW
6225,17,left,white,LW
6226,17,left,white,LW
6227,17,left,gray,LG
6229,17,left,gray,LG
6230,17,left,gray,LG
6233,52,right,gray,RG
6235,52,right,gray,RG
6236,52,right,gray,RG
6237,46,right,white,RW
6238,46,right,white,RW
6240,46,right,white,RW
6241,70,right,white,RW
6242,70,right,white,RW
6246,43,right,gray,RG
6247,43,right,white,RW
6255,35,left,gray,LG
6258,35,left,gray,LG
6259,35,left,gray,LG
6260,8,left,white,LW
6262,35,left,white,LW
6263,11,left,white,LW
6264,17,left,white,LW
6265,17,left,white,LW
6266,17,left,white,LW
6268,17,left,gray,LG
6269,17,left,gray,LG
6274,52,right,gray,RG
6275,52,right,gray,RG
6276,46,right,gray,RG
6277,46,right,gray,RG
6278,46,right,white,RW
6281,43,right,white,RW
6282,43,right,white,RW
6283,43,right,white,RW
6285,43,right,gray,RG
6286,43,right,gray,RG
6287,43,right,gray,RG
6288,43,right,gray,RG
6293,8,left,gray,LG
6294,35,left,gray,LG
6295,35,left,gray,LG
6298,35,left,gray,LG
6299,35,left,white,LW
6300,8,left,white,LW
6302,11,left,white,LW
6303,11,left,white,LW
6304,11,left,gray,LG
6305,17,left,gray,LG
6306,17,left,gray,LG
6307,17,left,gray,LG
6308,17,left,gray,LG
6311,52,right,gray,RG
6312,52,right,gray,RG
6314,46,right,gray,RG
6315,46,right,white,RW
6316,46,right,gray,RG
6317,46,right,white,RW
6318,46,right,white,RW
6321,43,right,gray,RG
6322,43,right,white,RW
6323,43,right,white,RW
6326,43,right,gray,RG
6328,43,right,gray,RG
6332,8,left,white,LW
6333,8,left,gray,LG
6334,8,left,gray,LG
6337,8,left,gray,LG
6338,8,left,gray,LG
6339,8,left,white,LW
6341,9,left,gray,LG
6342,9,left,white,LW
6343,11,left,white,LW
6344,11,left,white,LW
6345,17,left,white,LW
6346,17,left,gray,LG
6347,17,left,gray,LG
6348,17,left,gray,LG
6349,17,left,gray,LG
6351,52,right,gray,RG
6352,46,right,gray,RG
6353,46,right,white,RW
6355,46,right,white,RW
6356,46,right,white,RW
6357,46,right,white,RW
6358,44,right,white,RW
6359,44,right,gray,RG
6361,43,right,gray,RG
6362,43,right,white,RW
6363,43,right,white,RW
6376,8,left,gray,LG
6377,8,left,white,LW
6378,8,left,white,LW
6381,9,left,gray,LG
6382,9,left,white,LW
6383,11,left,white,LW
6384,11,left,white,LW
6385,11,left,gray,LG
6386,17,left,white,LW
6387,17,left,gray,LG
6388,17,left,gray,LG
6390,46,right,gray,RG
6391,52,right,gray,RG
6392,46,right,gray,RG
6393,46,right,gray,RG
6394,46,right,gray,RG
6395,46,right,white,RW
6396,46,right,white,RW
6397,46,right,white,RW
6398,44,right,white,RW
6399,44,right,white,RW
6401,43,right,gray,RG
6402,43,right,white,RW
6403,43,right,white,RW
6412,8,left,gray,LG
6413,8,left,gray,LG
6414,8,left,gray,LG
6416,8,left,gray,LG
6417,8,left,white,LW
6418,8,left,white,LW
6419,8,left,white,LW
6420,8,left,gray,LG
6421,9,left,gray,LG
6422,9,left,gray,LG
6423,9,left,white,LW
6424,11,left,white,LW
6425,11,left,gray,LG
6426,11,left,gray,LG
6427,11,left,gray,LG
6428,11,left,white,LW
6432,46,right,gray,RG
6433,46,right,gray,RG
6435,46,right,gray,RG
6436,46,right,white,RW
6437,46,right,white,RW
6438,44,right,white,RW
6439,44,right,white,RW
6440,44,right,white,RW
6441,43,right,gray,RG
6442,43,right,gray,RG
6443,43,right,gray,RG
6444,43,right,white,RW
6445,43,right,gray,RG
6446,43,right,gray,RG
6447,43,right,gray,RG
6456,8,left,gray,LG
6457,8,left,gray,LG
6458,8,left,white,LW
6459,8,left,white,LW
6460,8,left,gray,LG
6462,9,left,gray,LG
6463,9,left,white,LW
6464,9,left,white,LW
6466,11,left,white,LW
6467,11,left,gray,LG
6468,11,left,gray,LG
6469,11,left,gray,LG
6470,11,left,white,LW
6471,11,left,gray,LG
6475,46,right,gray,RG
6476,46,right,gray,RG
6477,46,right,gray,RG
6478,46,right,white,RW
6479,46,right,gray,RG
6480,44,right,gray,RG
6486,43,right,gray,RG
6487,43,right,gray,RG
6488,43,right,gray,RG
6489,43,right,gray,RG
6498,8,left,gray,LG
6499,8,left,gray,LG
6500,8,left,white,LW
6501,8,left,white,LW
6502,8,left,gray,LG
6503,9,left,gray,LG
6504,9,left,gray,LG
6505,9,left,white,LW
6507,11,left,gray,LG
6509,11,left,white,LW
6510,11,left,gray,LG
6511,11,left,gray,LG
6512,11,left,gray,LG
6513,11,left,gray,LG
6517,46,right,gray,RG
6518,46,right,gray,RG
6519,46,right,white,RW
6520,46,right,gray,RG
6521,46,right,gray,RG
6522,44,right,gray,RG
6528,43,right,gray,RG
6529,43,right,gray,RG
6530,43,right,gray,RG
6541,8,left,gray,LG
6542,8,left,gray,LG
6543,8,left,gray,LG
6544,8,left,gray,LG
6545,9,left,gray,LG
6546,9,left,gray,LG
6547,9,left,white,LW
6548,9,left,gray,LG
6549,11,left,gray,LG
6550,11,left,gray,LG
6551,11,left,gray,LG
6552,11,left,white,LW
6553,11,left,gray,LG
6554,11,left,gray,LG
6555,11,left,gray,LG
6558,46,right,gray,RG
6559,46,right,gray,RG
6560,46,right,gray,RG
6561,46,right,white,RW
6562,46,right,gray,RG
6563,46,right,gray,RG
6565,44,right,white,RW
6566,44,right,gray,RG
6567,44,right,gray,RG
6570,53,right,gray,RG
6571,53,right,gray,RG
6575,43,right,white,RW
6576,43,right,white,RW
6577,43,right,white,RW
6578,8,left,white,LW
6579,8,left,white,LW
6580,8,left,white,LW
6584,8,left,gray,LG
6586,8,left,gray,LG
6587,9,left,gray,LG
6588,9,left,white,LW
6589,9,left,white,LW
6590,9,left,gray,LG
6591,11,left,gray,LG
6592,11,left,gray,LG
6593,11,left,gray,LG
6594,11,left,gray,LG
6595,11,left,gray,LG
6596,11,left,gray,LG
6597,11,left,gray,LG
6600,46,right,gray,RG
6601,46,right,gray,RG
6602,46,right,white,RW
6603,46,right,white,RW
6604,46,right,gray,RG
6605,46,right,gray,RG
6606,44,right,gray,RG
6608,44,right,gray,RG
6610,53,right,gray,RG
6611,53,right,gray,RG
6614,53,right,white,RW
6615,53,right,white,RW
6616,53,right,white,RW
6617,53,right,white,RW
6619,8,left,white,LW
6620,8,left,white,LW
6621,8,left,white,LW
6626,9,left,white,LW
6627,9,left,gray,LG
6628,9,left,gray,LG
6629,11,left,gray,LG
6630,11,left,gray,LG
6631,11,left,gray,LG
6632,11,left,gray,LG
6633,11,left,white,LW
6634,11,left,gray,LG
6635,11,left,gray,LG
6636,11,left,gray,LG
6638,53,right,gray,RG
6639,53,right,gray,RG
6640,53,right,white,RW
6641,53,right,white,RW
6642,53,right,white,RW
6647,18,left,white,LW
6648,18,left,white,LW
6649,18,left,white,LW
6654,53,right,gray,RG
6655,53,right,white,RW
6656,53,right,white,RW
6662,18,left,white,LW
6663,18,left,white,LW
6664,18,left,white,LW
6665,18,left,gray,LG
6670,53,right,gray,RG
6672,53,right,white,RW
6673,53,right,white,RW
6674,53,right,white,RW
6680,18,left,white,LW
6681,18,left,white,LW
6682,18,left,white,LW
6683,18,left,white,LW
6685,18,left,gray,LG
6686,8,left,gray,LG
6693,44,right,gray,RG
6694,53,right,gray,RG
6695,53,right,gray,RG
6696,53,right,white,RW
6697,53,right,white,RW
6698,53,right,white,RW
6705,18,left,white,LW
6706,18,left,white,LW
6707,18,left,white,LW
6708,18,left,gray,LG
6709,18,left,gray,LG
6710,9,left,gray,LG
6717,44,right,gray,RG
6718,44,right,gray,RG
6719,44,right,gray,RG
6720,44,right,gray,RG
6721,53,right,white,RW
6722,53,right,white,RW
6723,53,right,white,RW
6724,53,right,white,RW
6731,18,left,white,LW
6732,18,left,white,LW
6733,18,left,white,LW
6734,18,left,white,LW
6735,9,left,white,LW
6736,9,left,gray,LG
6737,9,left,gray,LG
6738,9,left,gray,LG
6739,9,left,gray,LG
6746,44,right,gray,RG
6747,44,right,gray,RG
6748,44,right,gray,RG
6749,44,right,gray,RG
6750,44,right,white,RW
6751,44,right,white,RW
6752,53,right,white,RW
6753,53,right,white,RW
6754,53,right,white,RW
6761,18,left,white,LW
6762,18,left,white,LW
6763,18,left,white,LW
6764,18,left,white,LW
6765,9,left,white,LW
6766,9,left,gray,LG
6767,9,left,gray,LG
6768,9,left,gray,LG
6769,9,left,gray,LG
6772,9,left,gray,LG
6776,44,right,gray,RG
6778,44,right,gray,RG
6779,44,right,gray,RG
6780,44,right,white,RW
6781,44,right,gray,RG
6782,44,right,white,RW
6783,44,right,white,RW
6784,44,right,white,RW
6785,53,right,white,RW
6786,53,right,white,RW
6794,18,left,white,LW
6795,9,left,white,LW
6796,9,left,white,LW
6797,9,left,white,LW
6798,9,left,gray,LG
6799,9,left,gray,LG
6800,9,left,gray,LG
6801,9,left,gray,LG
6803,9,left,gray,LG
6810,44,right,gray,RG
6811,44,right,gray,RG
6814,44,right,gray,RG
6815,44,right,white,RW
6816,44,right,white,RW
6817,44,right,white,RW
6818,44,right,white,RW
6819,44,right,white,RW
6820,44,right,white,RW
6830,9,left,white,LW
6831,9,left,white,LW
6832,9,left,white,LW
6833,9,left,gray,LG
6834,9,left,gray,LG
6835,9,left,gray,LG
6836,9,left,gray,LG
6837,9,left,gray,LG
6838,9,left,gray,LG
6839,9,left,gray,LG
6849,44,right,gray,RG
6851,44,right,gray,RG
6852,44,right,gray,RG
6853,44,right,white,RW
6854,44,right,white,RW
6855,44,right,white,RW
6856,44,right,white,RW
6857,44,right,white,RW
6867,9,left,white,LW
6868,9,left,white,LW
6869,9,left,white,LW
6870,9,left,white,LW
6871,9,left,gray,LG
6872,9,left,gray,LG
6873,9,left,gray,LG
6874,9,left,gray,LG
6875,9,left,gray,LG
6885,44,right,gray,RG
6886,44,right,gray,RG
6887,44,right,gray,RG
6888,44,right,gray,RG
6890,44,right,gray,RG
6891,44,right,white,RW
6892,44,right,white,RW
6893,44,right,white,RW
6894,44,right,white,RW
6905,9,left,white,LW
6906,9,left,white,LW
6907,9,left,white,LW
6908,9,left,white,LW
6909,9,left,gray,LG
6910,9,left,gray,LG
6911,9,left,gray,LG
6912,9,left,gray,LG
6913,9,left,gray,LG
6914,9,left,gray,LG
6916,11,left,gray,LG
6918,11,left,gray,LG
6920,46,right,gray,RG
6921,46,right,gray,RG
6923,44,right,gray,RG
6924,44,right,gray,RG
6925,44,right,gray,RG
6926,44,right,gray,RG
6927,44,right,gray,RG
6928,44,right,gray,RG
6929,44,right,white,RW
6930,44,right,white,RW
6931,44,right,white,RW
6943,9,left,white,LW
6944,9,left,white,LW
6945,9,left,white,LW
6946,9,left,white,LW
6947,9,left,gray,LG
6948,9,left,gray,LG
6949,9,left,gray,LG
6950,9,left,gray,LG
6951,9,left,gray,LG
6952,9,left,gray,LG
6954,11,left,gray,LG
6955,11,left,gray,LG
6956,11,left,gray,LG
6957,46,right,gray,RG
6958,46,right,gray,RG
6962,44,right,gray,RG
6963,44,right,gray,RG
6964,44,right,gray,RG
6965,44,right,gray,RG
6966,44,right,gray,RG
6967,44,right,white,RW
6968,44,right,white,RW
6969,44,right,white,RW
6982,9,left,white,LW
6983,9,left,white,LW
6984,9,left,white,LW
6985,9,left,gray,LG
6986,9,left,gray,LG
6987,9,left,gray,LG
6988,9,left,gray,LG
6989,9,left,gray,LG
6993,11,left,gray,LG
7000,44,right,gray,RG
7001,44,right,gray,RG
7002,44,right,gray,RG
7003,44,right,gray,RG
7004,44,right,gray,RG
7005,44,right,gray,RG
7006,44,right,white,RW
7007,44,right,white,RW
7020,9,left,white,LW
7021,9,left,white,LW
7022,9,left,gray,LG
7023,9,left,gray,LG
7024,9,left,gray,LG
7025,9,left,gray,LG
7026,9,left,gray,LG
7027,9,left,gray,LG
7028,9,left,gray,LG
7030,11,left,gray,LG
7031,11,left,gray,LG
7034,46,right,gray,RG
